threshold,layer,records,max_batch_outliers,target_values,max_batch_outlier_ratio,total_outliers,nonzero_batches,ppl,ppl_err
218.0,20,50,0,524288,0.0,0,0,10.021,0.26912
218.0,21,50,0,524288,0.0,0,0,10.021,0.26912
218.0,22,50,0,524288,0.0,0,0,10.021,0.26912
218.0,23,50,0,524288,0.0,0,0,10.021,0.26912
218.0,24,50,0,524288,0.0,0,0,10.021,0.26912
218.0,25,50,0,524288,0.0,0,0,10.021,0.26912
218.0,26,50,0,524288,0.0,0,0,10.021,0.26912
218.0,27,50,0,524288,0.0,0,0,10.021,0.26912
218.0,28,50,0,524288,0.0,0,0,10.021,0.26912
218.0,29,50,0,524288,0.0,0,0,10.021,0.26912
218.0,30,50,0,524288,0.0,0,0,10.021,0.26912
218.0,31,50,0,524288,0.0,0,0,10.021,0.26912
218.0,32,50,0,524288,0.0,0,0,10.021,0.26912
218.0,33,50,0,524288,0.0,0,0,10.021,0.26912
218.0,34,50,0,524288,0.0,0,0,10.021,0.26912
218.0,35,50,0,524288,0.0,0,0,10.021,0.26912
220.0,0,50,17,524288,3.24249267578125e-05,395,49,10.1067,0.27345
220.0,1,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,2,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,3,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,4,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,5,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,6,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,7,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,8,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,9,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,10,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,11,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,12,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,13,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,14,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,15,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,16,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,17,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,18,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,19,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,20,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,21,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,22,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,23,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,24,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,25,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,26,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,27,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,28,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,29,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,30,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,31,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,32,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,33,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,34,50,0,524288,0.0,0,0,10.1067,0.27345
220.0,35,50,0,524288,0.0,0,0,10.1067,0.27345
