threshold,layer,records,max_batch_outliers,target_values,max_batch_outlier_ratio,total_outliers,nonzero_batches,ppl,ppl_err
18.0,10,50,3801,524288,0.0072498321533203125,182463,50,19.6577,0.55125
18.0,11,50,3480,524288,0.0066375732421875,150525,50,19.6577,0.55125
18.0,12,50,744,524288,0.0014190673828125,26689,50,19.6577,0.55125
18.0,13,50,11,524288,2.09808349609375e-05,384,50,19.6577,0.55125
18.0,14,50,1530,524288,0.002918243408203125,54981,50,19.6577,0.55125
18.0,15,50,15,524288,2.86102294921875e-05,591,50,19.6577,0.55125
18.0,16,50,23,524288,4.38690185546875e-05,518,50,19.6577,0.55125
18.0,17,50,4,524288,7.62939453125e-06,160,50,19.6577,0.55125
18.0,18,50,28,524288,5.340576171875e-05,540,50,19.6577,0.55125
18.0,19,50,3,524288,5.7220458984375e-06,63,50,19.6577,0.55125
18.0,20,50,9,524288,1.71661376953125e-05,245,50,19.6577,0.55125
18.0,21,50,79,524288,0.0001506805419921875,1523,50,19.6577,0.55125
18.0,22,50,39,524288,7.43865966796875e-05,726,50,19.6577,0.55125
18.0,23,50,1083,524288,0.0020656585693359375,37061,50,19.6577,0.55125
18.0,24,50,5,524288,9.5367431640625e-06,122,50,19.6577,0.55125
18.0,25,50,1,524288,1.9073486328125e-06,13,13,19.6577,0.55125
18.0,26,50,1,524288,1.9073486328125e-06,49,49,19.6577,0.55125
18.0,27,50,2,524288,3.814697265625e-06,55,50,19.6577,0.55125
18.0,28,50,9,524288,1.71661376953125e-05,90,31,19.6577,0.55125
18.0,29,50,7,524288,1.33514404296875e-05,124,50,19.6577,0.55125
18.0,30,50,641,524288,0.0012226104736328125,19174,50,19.6577,0.55125
18.0,31,50,3,524288,5.7220458984375e-06,32,23,19.6577,0.55125
18.0,32,50,0,524288,0.0,0,0,19.6577,0.55125
18.0,33,50,2,524288,3.814697265625e-06,58,50,19.6577,0.55125
18.0,34,50,336,524288,0.000640869140625,10057,50,19.6577,0.55125
18.0,35,50,3558,524288,0.006786346435546875,164048,50,19.6577,0.55125
192.0,0,50,658,524288,0.001255035400390625,26699,50,10.062,0.2731
192.0,1,50,0,524288,0.0,0,0,10.062,0.2731
192.0,2,50,0,524288,0.0,0,0,10.062,0.2731
192.0,3,50,0,524288,0.0,0,0,10.062,0.2731
192.0,4,50,0,524288,0.0,0,0,10.062,0.2731
192.0,5,50,0,524288,0.0,0,0,10.062,0.2731
192.0,6,50,0,524288,0.0,0,0,10.062,0.2731
192.0,7,50,0,524288,0.0,0,0,10.062,0.2731
192.0,8,50,0,524288,0.0,0,0,10.062,0.2731
192.0,9,50,0,524288,0.0,0,0,10.062,0.2731
192.0,10,50,0,524288,0.0,0,0,10.062,0.2731
192.0,11,50,0,524288,0.0,0,0,10.062,0.2731
192.0,12,50,0,524288,0.0,0,0,10.062,0.2731
192.0,13,50,0,524288,0.0,0,0,10.062,0.2731
192.0,14,50,0,524288,0.0,0,0,10.062,0.2731
192.0,15,50,0,524288,0.0,0,0,10.062,0.2731
192.0,16,50,0,524288,0.0,0,0,10.062,0.2731
192.0,17,50,0,524288,0.0,0,0,10.062,0.2731
192.0,18,50,0,524288,0.0,0,0,10.062,0.2731
192.0,19,50,0,524288,0.0,0,0,10.062,0.2731
192.0,20,50,0,524288,0.0,0,0,10.062,0.2731
192.0,21,50,0,524288,0.0,0,0,10.062,0.2731
192.0,22,50,0,524288,0.0,0,0,10.062,0.2731
192.0,23,50,0,524288,0.0,0,0,10.062,0.2731
192.0,24,50,0,524288,0.0,0,0,10.062,0.2731
192.0,25,50,0,524288,0.0,0,0,10.062,0.2731
192.0,26,50,0,524288,0.0,0,0,10.062,0.2731
192.0,27,50,0,524288,0.0,0,0,10.062,0.2731
192.0,28,50,0,524288,0.0,0,0,10.062,0.2731
192.0,29,50,0,524288,0.0,0,0,10.062,0.2731
192.0,30,50,0,524288,0.0,0,0,10.062,0.2731
192.0,31,50,0,524288,0.0,0,0,10.062,0.2731
192.0,32,50,0,524288,0.0,0,0,10.062,0.2731
192.0,33,50,0,524288,0.0,0,0,10.062,0.2731
192.0,34,50,0,524288,0.0,0,0,10.062,0.2731
192.0,35,50,0,524288,0.0,0,0,10.062,0.2731
20.0,0,50,4133,524288,0.007883071899414062,205885,50,13.4096,0.35945
20.0,1,50,3791,524288,0.0072307586669921875,184790,50,13.4096,0.35945
20.0,2,50,25,524288,4.76837158203125e-05,570,50,13.4096,0.35945
20.0,3,50,20,524288,3.814697265625e-05,695,50,13.4096,0.35945
20.0,4,50,4369,524288,0.008333206176757812,207073,50,13.4096,0.35945
20.0,5,50,3858,524288,0.007358551025390625,185796,50,13.4096,0.35945
20.0,6,50,1250,524288,0.002384185791015625,47387,50,13.4096,0.35945
20.0,7,50,7,524288,1.33514404296875e-05,350,50,13.4096,0.35945
20.0,8,50,3471,524288,0.0066204071044921875,171071,50,13.4096,0.35945
20.0,9,50,4,524288,7.62939453125e-06,200,50,13.4096,0.35945
20.0,10,50,3545,524288,0.0067615509033203125,169376,50,13.4096,0.35945
20.0,11,50,2125,524288,0.0040531158447265625,91646,50,13.4096,0.35945
20.0,12,50,241,524288,0.0004596710205078125,7283,50,13.4096,0.35945
20.0,13,50,4,524288,7.62939453125e-06,200,50,13.4096,0.35945
20.0,14,50,275,524288,0.0005245208740234375,5981,50,13.4096,0.35945
20.0,15,50,11,524288,2.09808349609375e-05,429,50,13.4096,0.35945
20.0,16,50,3,524288,5.7220458984375e-06,64,50,13.4096,0.35945
20.0,17,50,2,524288,3.814697265625e-06,54,50,13.4096,0.35945
20.0,18,50,9,524288,1.71661376953125e-05,77,32,13.4096,0.35945
20.0,19,50,2,524288,3.814697265625e-06,66,50,13.4096,0.35945
20.0,20,50,7,524288,1.33514404296875e-05,246,50,13.4096,0.35945
20.0,21,50,3,524288,5.7220458984375e-06,76,50,13.4096,0.35945
20.0,22,50,6,524288,1.1444091796875e-05,91,50,13.4096,0.35945
20.0,23,50,404,524288,0.00077056884765625,11512,50,13.4096,0.35945
20.0,24,50,2,524288,3.814697265625e-06,66,50,13.4096,0.35945
20.0,25,50,0,524288,0.0,0,0,13.4096,0.35945
20.0,26,50,0,524288,0.0,0,0,13.4096,0.35945
20.0,27,50,0,524288,0.0,0,0,13.4096,0.35945
20.0,28,50,0,524288,0.0,0,0,13.4096,0.35945
20.0,29,50,2,524288,3.814697265625e-06,64,50,13.4096,0.35945
20.0,30,50,95,524288,0.0001811981201171875,1718,50,13.4096,0.35945
20.0,31,50,0,524288,0.0,0,0,13.4096,0.35945
20.0,32,50,0,524288,0.0,0,0,13.4096,0.35945
20.0,33,50,1,524288,1.9073486328125e-06,49,49,13.4096,0.35945
20.0,34,50,72,524288,0.0001373291015625,1412,50,13.4096,0.35945
20.0,35,50,2500,524288,0.00476837158203125,107099,50,13.4096,0.35945
22.0,0,50,4099,524288,0.007818222045898438,204815,50,10.0832,0.265
22.0,1,50,3632,524288,0.006927490234375,173782,50,10.0832,0.265
22.0,2,50,3,524288,5.7220458984375e-06,24,15,10.0832,0.265
22.0,3,50,15,524288,2.86102294921875e-05,440,50,10.0832,0.265
22.0,4,50,3573,524288,0.0068149566650390625,163307,50,10.0832,0.265
22.0,5,50,3660,524288,0.00698089599609375,176272,50,10.0832,0.265
22.0,6,50,513,524288,0.0009784698486328125,19025,50,10.0832,0.265
22.0,7,50,3,524288,5.7220458984375e-06,150,50,10.0832,0.265
22.0,8,50,3257,524288,0.0062122344970703125,157603,50,10.0832,0.265
22.0,9,50,3,524288,5.7220458984375e-06,150,50,10.0832,0.265
22.0,10,50,3286,524288,0.006267547607421875,157812,50,10.0832,0.265
22.0,11,50,1220,524288,0.00232696533203125,50428,50,10.0832,0.265
22.0,12,50,119,524288,0.0002269744873046875,2058,50,10.0832,0.265
22.0,13,50,2,524288,3.814697265625e-06,100,50,10.0832,0.265
22.0,14,50,15,524288,2.86102294921875e-05,241,47,10.0832,0.265
22.0,15,50,7,524288,1.33514404296875e-05,226,50,10.0832,0.265
22.0,16,50,3,524288,5.7220458984375e-06,55,50,10.0832,0.265
22.0,17,50,1,524288,1.9073486328125e-06,50,50,10.0832,0.265
22.0,18,50,1,524288,1.9073486328125e-06,3,3,10.0832,0.265
22.0,19,50,3,524288,5.7220458984375e-06,72,50,10.0832,0.265
22.0,20,50,3,524288,5.7220458984375e-06,150,50,10.0832,0.265
22.0,21,50,0,524288,0.0,0,0,10.0832,0.265
22.0,22,50,5,524288,9.5367431640625e-06,75,50,10.0832,0.265
22.0,23,50,142,524288,0.000270843505859375,2576,50,10.0832,0.265
22.0,24,50,3,524288,5.7220458984375e-06,72,50,10.0832,0.265
22.0,25,50,0,524288,0.0,0,0,10.0832,0.265
22.0,26,50,0,524288,0.0,0,0,10.0832,0.265
22.0,27,50,0,524288,0.0,0,0,10.0832,0.265
22.0,28,50,0,524288,0.0,0,0,10.0832,0.265
22.0,29,50,1,524288,1.9073486328125e-06,50,50,10.0832,0.265
22.0,30,50,2,524288,3.814697265625e-06,4,3,10.0832,0.265
22.0,31,50,0,524288,0.0,0,0,10.0832,0.265
22.0,32,50,0,524288,0.0,0,0,10.0832,0.265
22.0,33,50,0,524288,0.0,0,0,10.0832,0.265
22.0,34,50,3,524288,5.7220458984375e-06,16,13,10.0832,0.265
22.0,35,50,1335,524288,0.0025463104248046875,52973,50,10.0832,0.265
24.0,0,50,4096,524288,0.0078125,204800,50,10.2495,0.27931
24.0,1,50,3372,524288,0.00643157958984375,158555,50,10.2495,0.27931
24.0,2,50,1,524288,1.9073486328125e-06,3,3,10.2495,0.27931
24.0,3,50,5,524288,9.5367431640625e-06,141,50,10.2495,0.27931
24.0,4,50,2653,524288,0.0050601959228515625,114040,50,10.2495,0.27931
24.0,5,50,3425,524288,0.0065326690673828125,165178,50,10.2495,0.27931
24.0,6,50,186,524288,0.000354766845703125,5466,50,10.2495,0.27931
24.0,7,50,2,524288,3.814697265625e-06,100,50,10.2495,0.27931
24.0,8,50,2917,524288,0.0055637359619140625,137083,50,10.2495,0.27931
24.0,9,50,1,524288,1.9073486328125e-06,50,50,10.2495,0.27931
24.0,10,50,2902,524288,0.005535125732421875,137544,50,10.2495,0.27931
24.0,11,50,471,524288,0.0008983612060546875,16729,50,10.2495,0.27931
24.0,12,50,15,524288,2.86102294921875e-05,150,34,10.2495,0.27931
24.0,13,50,2,524288,3.814697265625e-06,100,50,10.2495,0.27931
24.0,14,50,2,524288,3.814697265625e-06,13,12,10.2495,0.27931
24.0,15,50,2,524288,3.814697265625e-06,7,6,10.2495,0.27931
24.0,16,50,1,524288,1.9073486328125e-06,50,50,10.2495,0.27931
24.0,17,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,18,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,19,50,2,524288,3.814697265625e-06,62,50,10.2495,0.27931
24.0,20,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,21,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,22,50,2,524288,3.814697265625e-06,62,50,10.2495,0.27931
24.0,23,50,8,524288,1.52587890625e-05,78,33,10.2495,0.27931
24.0,24,50,1,524288,1.9073486328125e-06,50,50,10.2495,0.27931
24.0,25,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,26,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,27,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,28,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,29,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,30,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,31,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,32,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,33,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,34,50,0,524288,0.0,0,0,10.2495,0.27931
24.0,35,50,642,524288,0.001224517822265625,22378,50,10.2495,0.27931
256.0,0,50,0,524288,0.0,0,0,10.031,0.26968
256.0,1,50,0,524288,0.0,0,0,10.031,0.26968
256.0,2,50,0,524288,0.0,0,0,10.031,0.26968
256.0,3,50,0,524288,0.0,0,0,10.031,0.26968
256.0,4,50,0,524288,0.0,0,0,10.031,0.26968
256.0,5,50,0,524288,0.0,0,0,10.031,0.26968
256.0,6,50,0,524288,0.0,0,0,10.031,0.26968
256.0,7,50,0,524288,0.0,0,0,10.031,0.26968
256.0,8,50,0,524288,0.0,0,0,10.031,0.26968
256.0,9,50,0,524288,0.0,0,0,10.031,0.26968
256.0,10,50,0,524288,0.0,0,0,10.031,0.26968
256.0,11,50,0,524288,0.0,0,0,10.031,0.26968
256.0,12,50,0,524288,0.0,0,0,10.031,0.26968
256.0,13,50,0,524288,0.0,0,0,10.031,0.26968
256.0,14,50,0,524288,0.0,0,0,10.031,0.26968
256.0,15,50,0,524288,0.0,0,0,10.031,0.26968
256.0,16,50,0,524288,0.0,0,0,10.031,0.26968
256.0,17,50,0,524288,0.0,0,0,10.031,0.26968
256.0,18,50,0,524288,0.0,0,0,10.031,0.26968
256.0,19,50,0,524288,0.0,0,0,10.031,0.26968
256.0,20,50,0,524288,0.0,0,0,10.031,0.26968
256.0,21,50,0,524288,0.0,0,0,10.031,0.26968
256.0,22,50,0,524288,0.0,0,0,10.031,0.26968
256.0,23,50,0,524288,0.0,0,0,10.031,0.26968
256.0,24,50,0,524288,0.0,0,0,10.031,0.26968
256.0,25,50,0,524288,0.0,0,0,10.031,0.26968
256.0,26,50,0,524288,0.0,0,0,10.031,0.26968
256.0,27,50,0,524288,0.0,0,0,10.031,0.26968
256.0,28,50,0,524288,0.0,0,0,10.031,0.26968
256.0,29,50,0,524288,0.0,0,0,10.031,0.26968
256.0,30,50,0,524288,0.0,0,0,10.031,0.26968
256.0,31,50,0,524288,0.0,0,0,10.031,0.26968
